ASIN,review_id,profile_name,user_url_id,review_date,star_rating,review_title,helpful_votes,total_comments,verified_purchase,review_body
B07T995R6Y,RO6QZDJB9BZG4,Kiwiruss,/gp/profile/amzn1.account.AEGF2MIBRHVQOPSVC7C6WQVCAL5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"May 17, 2019",5,Works as advertised. The package of extras  had some well made useful accessories,,0,Verified Purchase,"The Canon R will take  a bit of time to get used to ( from Canon 6D) Some functionality is the same, some seem quite different. Only thing that annoys me is that if I try to do something on the touch screen (which works really well), and I bring my hand in from the right side, it is detected by the sensor below the eyepiece causing the touch screen to turn off.Seems to be lot of online info on set up and use of Canon R. Manual included is in English. The included adapter for my lenses seems to work perfectly.
"
ASIN,review_id,profile_name,user_url_id,review_date,star_rating,review_title,helpful_votes,total_comments,verified_purchase,review_body
B00IU9MCKY,R14B3HVVT34Q8T,sunnyreader,/gp/profile/amzn1.account.AG5DG6EZ7TEHBPL55O3AMTJON2LQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"December 26, 2018",5,Great small digital camera,3,0,Verified Purchase,"This little camera takes great pictures, super clear (really good if you tend to move a little), easy to use and has long battery life.  It also has a good zoom range and it fits easily in your pocket.  It comes with it's own cable for charging and downloading to a computer but it does not come with a case.  A good buy.
"
B00IU9MCKY,R1RSH5THR9B05X,JTK,/gp/profile/amzn1.account.AEIPIO5VHDXPVPIPWTOO6BIEFT7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"December 6, 2018",5,Great simple pocket camera.,,0,Verified Purchase,"Phones have done away with most needs for a point and shoot, but this fills the gap where a phone won't do. I use it for work all the time.
"
B00IU9MCKY,R1W7T6JU54AT43,Shelby,/gp/profile/amzn1.account.AH6L75XYWRTGDV7XX2PITSDWVPHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"April 2, 2019",4,Great camera for the money,,0,Verified Purchase,"We use these at work to photo cars. works pretty well and they are pretty durable.
"
B00IU9MCKY,R1WVSR5H79KSGC,S. A.,/gp/profile/amzn1.account.AEIVXU6OLE6PA36OQ5JBLKOUUYKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"February 13, 2019",1,"I ordered silver, and this is black.",,0,Verified Purchase,"Wrong color, and the slot that holds the battery appears to be bent.
"
B00IU9MCKY,R29UBW50FAO8LZ,retiredRN,/gp/profile/amzn1.account.AFVJCCCOLOSUI5EKOPK2L5GQRBEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"May 27, 2019",5,Couldn’t be more pleased with how this camera worked and the memories it preserved.,2,0,Verified Purchase,"Got this for trip to Greece since iPhone would run out of battery with as many pictures as I was planning to take.Purchased extra battery which was excellent idea.Had been a long time since I used an actual camera, love the smallness, ease of use. I was learning as I went along and discovered so many features that I don’t remember having on previous cameras. Easy to switch modes, the scenery mode took particularly beautiful photos of Greek Island harbor villages, and water scene mode definitely brought out the blue of the Aegean Sea.I truly believe I got better pictures from this camera than I ever would have from my iPhone..
"
B00IU9MCKY,R2QXJDZ7XBE54B,A. Lands,/gp/profile/amzn1.account.AHHAHJDP77DPAD3W622J4L5GL3VQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"November 21, 2018",2,Not a quality purchase,2,0,Verified Purchase,"I had a Sony cyber shot for 8 years,  so I bought another one.  This one sounds like it is breaking when you use it.  Poorly made and almost all pictures are blurry!  They either stopped making a quality product or I just got a horrible one!  Not impressed at all!!!!!
"
B00IU9MCKY,R304DX4QQKMGE6,V.,/gp/profile/amzn1.account.AF37YMIKJP2ILZXC3GES2JZUXBPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 15, 2019",5,AMAZING LITTLE CAMERA,,0,Verified Purchase,"I used this camera for the first time on a trip to across the country. Amazing photos when I downloaded them when home. Easy to use even without the manual!
"
B00IU9MCKY,R3DW28HPGH1GZL,O's Organics,/gp/profile/amzn1.account.AFE5WXYUSTNT42IVWCW7FBCDWYAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"February 9, 2017",1,This was a horrible buy! The SD card did not work at ...,One,0,Verified Purchase,"This was a horrible buy! The SD card did not work at all and was horribly scratched and the camera case was for a MUCH larger camera. I needed the camera for work the day it arrived or would have returned the entire package. As it is I had to purchase another SD card and the appropriate camera case.
"
B00IU9MCKY,R3GYLJMO3I0N7Z,DANIEL CAMPOVERDE C.,/gp/profile/amzn1.account.AFN3O5IY33X44IX3GUL7T2HZTS3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"March 9, 2018",5,Five Stars,One,0,Verified Purchase,"excelente
"
B00IU9MCKY,RLLNJ1TAB9S21,Amazon Customer,/gp/profile/amzn1.account.AHE5MLONXOOX3WMMMHWTLJGYMI5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"July 21, 2016",5,"Great camera, I love it",9,0,Verified Purchase,"Great camera, I love it. Great pictures.  Photos are wonderful. Only videos indoor are not so good, but outside videos are ok. I really like this camera a lot!  I use it for photos mostly.
"
ASIN,review_id,profile_name,user_url_id,review_date,star_rating,review_title,helpful_votes,total_comments,verified_purchase,review_body
B00SG30JHW,R20E3ZIFP6YC9E,Isla girl,/gp/profile/amzn1.account.AFW72D4PO4U2ZDNXMKRFMC6GP7JA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"July 23, 2019",5,Great camera so far!,,0,Verified Purchase,"Really love this camera so far. Have always owned Canon SLRs but sick of carrying around lenses and Canon crossover camera not reviewed as well as I would have liked. So I decided to try something new. There has been a learning curve for me but the more I use it, the more I like it. Hope that continues to be the case. Did have trouble trying to send in warranty- still can’t get it to go through - that’s troubling. Accessories that came with camera were worth it. I also got the book by G. Houghton also - that’s helpful.
"
B00SG30JHW,R2D3JOPLYHG297,Anne,/gp/profile/amzn1.account.AF7PDVJZTCXGYUN3VGVBYX7FXHDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"June 11, 2016",4,Great except for that annoying grinding noise,9,0,Verified Purchase,"This camera is pretty amazing in most respects and is a big step up from the FZ200. However, it had some kind of grinding noise that I thought was a defect until I did a Google search and found out that the noise is a normal part of the mechanics of the OIS. I simply could not deal with it and sent the camera back after less that 24 hours. To me, making a $700 camera with a constant grinding noise is a monumental engineering design flaw, and apparently give the discussion about it on one of the major photography sites, I am not the only person who feels this way. That noise notwithstanding, it would be an awesome camera and otherwise my first choice for an advanced point and shoot.
"
B00SG30JHW,R2I7LZ1B08KN8O,Valerie L.,/gp/profile/amzn1.account.AE6NPGC67U5DYDVYBZTI47DBC5ZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"September 5, 2017",5,Nice camera; large feature set; lots to learn too.,2,0,Verified Purchase,"I have a long way to go to really learn to use this camera but so far the features and sample pictures have been very nice.  As stated I am really only getting started and haven't even tried video recording yet so not a lot of help in this review.  The camera is fairly heavy so keep that in mind if it matters to you.
"
B00SG30JHW,R2K8DA8XV6KW1Z,KuilBoy,/gp/profile/amzn1.account.AGKBOE7JQ424PHELXGT5VHNQZ47A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"September 6, 2017",5,Phenomenal !!,One,0,Verified Purchase,"Fantastic camera and great features. I've always made a point of purchasing only Panasonic cameras and this did not let me down.
"
B00SG30JHW,R2MBGDB4B988XD,Singhja,/gp/profile/amzn1.account.AHDQS3JXAVZHU74VEK3IXVCGOVFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 29, 2019",5,"Worth it for the filters, software and spare batts",,0,Verified Purchase,"The filters, software and spare batteries are excellent and worth the price of this bundle.  The bag is ok, the tripod is quite lame.
"
B00SG30JHW,R2Z9EC4RHBKMRG,ahaaa,/gp/profile/amzn1.account.AFBAEMWKZFVGSUAG26NVUUPLNZFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"December 19, 2017",2,"Camera works well, but some of package ""extras"" not included or don't work",2,0,Verified Purchase,"The camera works great.  It is the package I don't recommend.  For the pictured software a pamphlet for directions was included, but the links to get codes to download from are not valid (I'm guessing they were at one point).  Also, the extra battery included does not work (charges, but camera never thinks it is).  I contacted the reseller's customer service, and they said they couldn't help because it shipped direct from an Amazon warehouse and to contact Amazon.  I contacted Amazon customer service, and they said since the reseller put the package together there wasn't anything they could do (except provide refund if I returned the whole thing).
"
B00SG30JHW,R3PDVBP81PNJY6,Derrek,/gp/profile/amzn1.account.AFBPBBT6WVUS3PAX5Y7PJQF4DLAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"January 2, 2019",5,Very nice camera,One,0,Verified Purchase,"I really like the portraits from this camera, anything up close and personal seem to turn out the very best. landscape shots are good too, but my other camera seems to have better long range pictures with the same lens type.
"
B00SG30JHW,RBO4CH89A1B37,RH2300,/gp/profile/amzn1.account.AFTRSJAJITW2DGEQIGNF6WTZ46UQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"February 13, 2019",4,"Close, but not quit as pictured. Worth it.",One,0,Verified Purchase,"The wasabi power battery charger is not as pictured.  It doesn’t have wall plug in, only usb plug in.  Also there is no car charge adapter like in picture.  The camera bag I received isn’t like the one pictured.  It is huge triangular shaped bag.  I did get 2 tripods: a mini tabletop tripod 4” tall and a 11” tall tripod with bendable legs better than one in picture.  Everything else was like pictured.  I feel like the accessories are worth the extra $30 over camera price.  Filters were: UV, CPL, ND8 with wallet. Vivitar Fundamental Filter Kit, series 1 HD Pro, 62mm.
"
B00SG30JHW,RO1NPA882TP8H,SoloMio,/gp/profile/amzn1.account.AFTENFGIAMVLA5JBUKG37UXTCOOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"January 19, 2019",5,"ONE LENS, Long Range capabilities with beautiful stills and videos with 4K a button away.",One,0,Verified Purchase,"So many features in this camera you really are getting more than ONE..  I absolutely love this camera, but to get the most out of it read the advance manual and look at the many videos on YouTube that concerns this camera..  For the price you cannot go wrong with all the features that is packed inside this fantastic camera...  I am not a professional photographer but some of the shots I have gotten with this camera, I think I am...
"
